,id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3638,2976281,nansanhuan_aq,2018-04-27 12:00:00,24.0,221.0,86.0,0.6,75.0,5.0
3639,2976282,dongsihuan_aq,2018-04-27 12:00:00,25.0,164.0,38.0,0.5,118.0,6.0
3640,2976304,dongsi_aq,2018-04-27 13:00:00,42.0,184.0,29.0,0.4,131.0,9.0
3641,2976305,tiantan_aq,2018-04-27 13:00:00,35.0,151.0,25.0,0.4,112.0,3.0
3642,2976306,guanyuan_aq,2018-04-27 13:00:00,38.0,188.0,35.0,0.5,127.0,12.0
3643,2976307,wanshouxigong_aq,2018-04-27 13:00:00,40.0,189.0,35.0,0.6,107.0,5.0
3644,2976308,aotizhongxin_aq,2018-04-27 13:00:00,40.0,154.0,33.0,0.3,120.0,6.0
3645,2976309,nongzhanguan_aq,2018-04-27 13:00:00,41.0,193.0,35.0,0.6,118.0,8.0
3646,2976310,wanliu_aq,2018-04-27 13:00:00,37.0,193.0,49.0,0.6,99.0,2.0
3647,2976311,beibuxinqu_aq,2018-04-27 13:00:00,39.0,233.0,47.0,0.6,75.0,2.0
3648,2976312,zhiwuyuan_aq,2018-04-27 13:00:00,,,,,,
3649,2976313,fengtaihuayuan_aq,2018-04-27 13:00:00,43.0,194.0,60.0,0.5,84.0,3.0
3650,2976314,yungang_aq,2018-04-27 13:00:00,28.0,77.0,19.0,0.4,123.0,6.0
3651,2976315,gucheng_aq,2018-04-27 13:00:00,43.0,168.0,34.0,0.4,111.0,3.0
3652,2976316,fangshan_aq,2018-04-27 13:00:00,36.0,,49.0,0.6,104.0,6.0
3653,2976317,daxing_aq,2018-04-27 13:00:00,32.0,177.0,38.0,0.1,100.0,2.0
3654,2976318,yizhuang_aq,2018-04-27 13:00:00,31.0,170.0,57.0,0.5,86.0,2.0
3655,2976319,tongzhou_aq,2018-04-27 13:00:00,34.0,206.0,45.0,0.4,95.0,4.0
3656,2976320,shunyi_aq,2018-04-27 13:00:00,40.0,201.0,41.0,0.7,119.0,7.0
3657,2976321,pingchang_aq,2018-04-27 13:00:00,39.0,175.0,38.0,0.5,93.0,5.0
3658,2976322,mentougou_aq,2018-04-27 13:00:00,41.0,209.0,75.0,0.5,77.0,4.0
3659,2976323,pinggu_aq,2018-04-27 13:00:00,40.0,176.0,53.0,0.8,90.0,5.0
3660,2976324,huairou_aq,2018-04-27 13:00:00,64.0,162.0,43.0,0.5,90.0,4.0
3661,2976325,miyun_aq,2018-04-27 13:00:00,36.0,166.0,43.0,0.5,115.0,2.0
3662,2976326,yanqin_aq,2018-04-27 13:00:00,40.0,194.0,28.0,0.4,112.0,5.0
3663,2976327,dingling_aq,2018-04-27 13:00:00,,124.0,18.0,0.3,83.0,3.0
3664,2976328,badaling_aq,2018-04-27 13:00:00,36.0,192.0,77.0,0.4,76.0,4.0
3665,2976329,miyunshuiku_aq,2018-04-27 13:00:00,31.0,145.0,13.0,0.3,148.0,2.0
3666,2976330,donggaocun_aq,2018-04-27 13:00:00,28.0,150.0,19.0,0.3,130.0,4.0
3667,2976331,yongledian_aq,2018-04-27 13:00:00,38.0,179.0,32.0,0.6,123.0,3.0
3668,2976332,yufa_aq,2018-04-27 13:00:00,34.0,138.0,27.0,0.4,108.0,2.0
3669,2976333,liulihe_aq,2018-04-27 13:00:00,57.0,202.0,35.0,0.4,92.0,3.0
3670,2976334,qianmen_aq,2018-04-27 13:00:00,31.0,182.0,43.0,0.5,113.0,8.0
3671,2976335,yongdingmennei_aq,2018-04-27 13:00:00,29.0,157.0,50.0,0.5,142.0,13.0
3672,2976336,xizhimenbei_aq,2018-04-27 13:00:00,54.0,182.0,72.0,0.5,80.0,6.0
3673,2976337,nansanhuan_aq,2018-04-27 13:00:00,26.0,167.0,76.0,0.6,77.0,6.0
3674,2976338,dongsihuan_aq,2018-04-27 13:00:00,26.0,170.0,31.0,0.4,121.0,8.0
3675,2976360,dongsi_aq,2018-04-27 14:00:00,42.0,164.0,31.0,0.4,117.0,11.0
3676,2976361,tiantan_aq,2018-04-27 14:00:00,36.0,141.0,29.0,0.5,100.0,4.0
3677,2976362,guanyuan_aq,2018-04-27 14:00:00,47.0,173.0,38.0,0.5,114.0,13.0
3678,2976363,wanshouxigong_aq,2018-04-27 14:00:00,36.0,186.0,43.0,0.6,86.0,6.0
3679,2976364,aotizhongxin_aq,2018-04-27 14:00:00,41.0,137.0,34.0,0.4,112.0,8.0
3680,2976365,nongzhanguan_aq,2018-04-27 14:00:00,34.0,168.0,35.0,0.6,111.0,8.0
3681,2976366,wanliu_aq,2018-04-27 14:00:00,42.0,181.0,58.0,0.7,84.0,2.0
3682,2976367,beibuxinqu_aq,2018-04-27 14:00:00,37.0,175.0,62.0,0.7,43.0,2.0
3683,2976368,zhiwuyuan_aq,2018-04-27 14:00:00,,,,,,
3684,2976369,fengtaihuayuan_aq,2018-04-27 14:00:00,43.0,184.0,62.0,0.5,72.0,5.0
3685,2976370,yungang_aq,2018-04-27 14:00:00,38.0,73.0,24.0,0.5,104.0,5.0
3686,2976371,gucheng_aq,2018-04-27 14:00:00,46.0,152.0,42.0,0.5,95.0,2.0
3687,2976372,fangshan_aq,2018-04-27 14:00:00,35.0,,49.0,0.5,95.0,6.0
3688,2976373,daxing_aq,2018-04-27 14:00:00,34.0,161.0,41.0,0.1,89.0,2.0
3689,2976374,yizhuang_aq,2018-04-27 14:00:00,35.0,164.0,58.0,0.5,79.0,2.0
3690,2976375,tongzhou_aq,2018-04-27 14:00:00,35.0,195.0,48.0,0.4,87.0,3.0
3691,2976376,shunyi_aq,2018-04-27 14:00:00,,,,,,
3692,2976377,pingchang_aq,2018-04-27 14:00:00,32.0,154.0,31.0,0.4,95.0,5.0
3693,2976378,mentougou_aq,2018-04-27 14:00:00,41.0,194.0,95.0,0.5,42.0,2.0
3694,2976379,pinggu_aq,2018-04-27 14:00:00,44.0,132.0,60.0,0.9,59.0,3.0
3695,2976380,huairou_aq,2018-04-27 14:00:00,54.0,200.0,50.0,0.6,58.0,2.0
3696,2976381,miyun_aq,2018-04-27 14:00:00,34.0,173.0,55.0,0.5,102.0,3.0
3697,2976382,yanqin_aq,2018-04-27 14:00:00,39.0,171.0,34.0,0.4,98.0,6.0
3698,2976383,dingling_aq,2018-04-27 14:00:00,,119.0,17.0,0.3,83.0,3.0
3699,2976384,badaling_aq,2018-04-27 14:00:00,35.0,181.0,55.0,0.4,87.0,4.0
3700,2976385,miyunshuiku_aq,2018-04-27 14:00:00,39.0,142.0,15.0,0.3,132.0,2.0
3701,2976386,donggaocun_aq,2018-04-27 14:00:00,28.0,142.0,17.0,0.3,129.0,4.0
3702,2976387,yongledian_aq,2018-04-27 14:00:00,40.0,153.0,42.0,0.6,108.0,4.0
3703,2976388,yufa_aq,2018-04-27 14:00:00,40.0,151.0,28.0,0.4,93.0,2.0
3704,2976389,liulihe_aq,2018-04-27 14:00:00,46.0,207.0,30.0,0.4,85.0,2.0
3705,2976390,qianmen_aq,2018-04-27 14:00:00,31.0,171.0,45.0,0.5,99.0,8.0
3706,2976391,yongdingmennei_aq,2018-04-27 14:00:00,34.0,156.0,60.0,0.5,121.0,14.0
3707,2976392,xizhimenbei_aq,2018-04-27 14:00:00,50.0,166.0,71.0,0.5,76.0,6.0
3708,2976393,nansanhuan_aq,2018-04-27 14:00:00,28.0,167.0,83.0,0.6,60.0,7.0
3709,2976394,dongsihuan_aq,2018-04-27 14:00:00,27.0,156.0,33.0,0.4,112.0,8.0
3710,2976416,dongsi_aq,2018-04-27 15:00:00,39.0,149.0,35.0,0.4,102.0,10.0
3711,2976417,tiantan_aq,2018-04-27 15:00:00,31.0,135.0,32.0,0.5,85.0,2.0
3712,2976418,guanyuan_aq,2018-04-27 15:00:00,50.0,156.0,43.0,0.5,99.0,13.0
3713,2976419,wanshouxigong_aq,2018-04-27 15:00:00,45.0,176.0,49.0,0.6,71.0,6.0
3714,2976420,aotizhongxin_aq,2018-04-27 15:00:00,41.0,121.0,41.0,0.4,92.0,7.0
3715,2976421,nongzhanguan_aq,2018-04-27 15:00:00,39.0,165.0,34.0,0.6,101.0,7.0
3716,2976422,wanliu_aq,2018-04-27 15:00:00,43.0,171.0,71.0,0.7,62.0,2.0
3717,2976423,beibuxinqu_aq,2018-04-27 15:00:00,36.0,180.0,69.0,0.7,35.0,2.0
3718,2976424,zhiwuyuan_aq,2018-04-27 15:00:00,,,,,,
3719,2976425,fengtaihuayuan_aq,2018-04-27 15:00:00,42.0,175.0,66.0,0.6,60.0,6.0
3720,2976426,yungang_aq,2018-04-27 15:00:00,39.0,65.0,25.0,0.5,90.0,5.0
3721,2976427,gucheng_aq,2018-04-27 15:00:00,50.0,151.0,47.0,0.5,78.0,2.0
3722,2976428,fangshan_aq,2018-04-27 15:00:00,37.0,,43.0,0.6,93.0,6.0
3723,2976429,daxing_aq,2018-04-27 15:00:00,32.0,152.0,48.0,0.1,74.0,3.0
3724,2976430,yizhuang_aq,2018-04-27 15:00:00,31.0,142.0,51.0,0.4,79.0,2.0
3725,2976431,tongzhou_aq,2018-04-27 15:00:00,35.0,181.0,69.0,0.4,59.0,3.0
3726,2976432,shunyi_aq,2018-04-27 15:00:00,,,,,,
3727,2976433,pingchang_aq,2018-04-27 15:00:00,30.0,131.0,23.0,0.4,96.0,4.0
3728,2976434,mentougou_aq,2018-04-27 15:00:00,41.0,183.0,93.0,0.6,34.0,2.0
3729,2976435,pinggu_aq,2018-04-27 15:00:00,37.0,113.0,30.0,0.8,82.0,2.0
3730,2976436,huairou_aq,2018-04-27 15:00:00,34.0,119.0,40.0,0.5,48.0,2.0
3731,2976437,miyun_aq,2018-04-27 15:00:00,38.0,166.0,47.0,0.6,90.0,2.0
3732,2976438,yanqin_aq,2018-04-27 15:00:00,41.0,172.0,37.0,0.4,86.0,4.0
3733,2976439,dingling_aq,2018-04-27 15:00:00,,122.0,17.0,0.3,82.0,2.0
3734,2976440,badaling_aq,2018-04-27 15:00:00,45.0,202.0,106.0,0.4,27.0,4.0
3735,2976441,miyunshuiku_aq,2018-04-27 15:00:00,36.0,140.0,15.0,0.4,114.0,2.0
3736,2976442,donggaocun_aq,2018-04-27 15:00:00,48.0,124.0,19.0,0.3,126.0,4.0
3737,2976443,yongledian_aq,2018-04-27 15:00:00,35.0,147.0,42.0,0.6,100.0,4.0
3738,2976444,yufa_aq,2018-04-27 15:00:00,40.0,120.0,29.0,0.4,86.0,3.0
3739,2976445,liulihe_aq,2018-04-27 15:00:00,48.0,207.0,47.0,0.5,54.0,2.0
3740,2976446,qianmen_aq,2018-04-27 15:00:00,38.0,165.0,54.0,0.5,81.0,8.0
3741,2976447,yongdingmennei_aq,2018-04-27 15:00:00,33.0,145.0,64.0,0.5,106.0,12.0
3742,2976448,xizhimenbei_aq,2018-04-27 15:00:00,51.0,149.0,72.0,0.5,66.0,6.0
3743,2976449,nansanhuan_aq,2018-04-27 15:00:00,30.0,159.0,83.0,0.6,50.0,7.0
3744,2976450,dongsihuan_aq,2018-04-27 15:00:00,29.0,141.0,36.0,0.4,101.0,7.0
3745,2976492,dongsi_aq,2018-04-27 16:00:00,39.0,149.0,38.0,0.4,90.0,9.0
3746,2976493,tiantan_aq,2018-04-27 16:00:00,36.0,118.0,36.0,0.5,76.0,2.0
3747,2976494,guanyuan_aq,2018-04-27 16:00:00,43.0,145.0,42.0,0.5,91.0,13.0
3748,2976495,wanshouxigong_aq,2018-04-27 16:00:00,41.0,165.0,50.0,0.6,62.0,5.0
3749,2976496,aotizhongxin_aq,2018-04-27 16:00:00,43.0,118.0,53.0,0.5,67.0,6.0
3750,2976497,nongzhanguan_aq,2018-04-27 16:00:00,39.0,152.0,38.0,0.6,89.0,7.0
3751,2976498,wanliu_aq,2018-04-27 16:00:00,41.0,162.0,72.0,0.7,51.0,2.0
3752,2976499,beibuxinqu_aq,2018-04-27 16:00:00,39.0,186.0,60.0,0.7,20.0,2.0
3753,2976500,zhiwuyuan_aq,2018-04-27 16:00:00,,,,,,
3754,2976501,fengtaihuayuan_aq,2018-04-27 16:00:00,33.0,169.0,77.0,0.6,40.0,6.0
3755,2976502,yungang_aq,2018-04-27 16:00:00,37.0,52.0,37.0,0.5,63.0,3.0
3756,2976503,gucheng_aq,2018-04-27 16:00:00,52.0,153.0,59.0,0.5,55.0,2.0
3757,2976504,fangshan_aq,2018-04-27 16:00:00,40.0,,42.0,0.6,89.0,5.0
3758,2976505,daxing_aq,2018-04-27 16:00:00,34.0,148.0,53.0,0.1,63.0,3.0
3759,2976506,yizhuang_aq,2018-04-27 16:00:00,30.0,126.0,47.0,0.5,74.0,2.0
3760,2976507,tongzhou_aq,2018-04-27 16:00:00,38.0,197.0,101.0,0.5,22.0,3.0
3761,2976508,shunyi_aq,2018-04-27 16:00:00,,,,,,
3762,2976509,pingchang_aq,2018-04-27 16:00:00,32.0,131.0,19.0,0.3,96.0,4.0
3763,2976510,mentougou_aq,2018-04-27 16:00:00,36.0,135.0,49.0,0.5,58.0,2.0
3764,2976511,pinggu_aq,2018-04-27 16:00:00,32.0,100.0,23.0,0.7,85.0,2.0
3765,2976512,huairou_aq,2018-04-27 16:00:00,36.0,106.0,34.0,0.5,49.0,2.0
3766,2976513,miyun_aq,2018-04-27 16:00:00,36.0,140.0,61.0,0.6,57.0,2.0
3767,2976514,yanqin_aq,2018-04-27 16:00:00,40.0,191.0,55.0,0.4,58.0,3.0
3768,2976515,dingling_aq,2018-04-27 16:00:00,,100.0,16.0,0.3,71.0,2.0
3769,2976516,badaling_aq,2018-04-27 16:00:00,39.0,189.0,92.0,0.4,25.0,3.0
3770,2976517,miyunshuiku_aq,2018-04-27 16:00:00,29.0,141.0,15.0,0.4,90.0,2.0
3771,2976518,donggaocun_aq,2018-04-27 16:00:00,20.0,116.0,20.0,0.3,114.0,4.0
3772,2976519,yongledian_aq,2018-04-27 16:00:00,40.0,141.0,53.0,0.6,81.0,4.0
3773,2976520,yufa_aq,2018-04-27 16:00:00,43.0,131.0,30.0,0.4,76.0,4.0
3774,2976521,liulihe_aq,2018-04-27 16:00:00,53.0,210.0,58.0,0.6,39.0,2.0
3775,2976522,qianmen_aq,2018-04-27 16:00:00,29.0,155.0,54.0,0.5,74.0,7.0
3776,2976523,yongdingmennei_aq,2018-04-27 16:00:00,36.0,138.0,72.0,0.5,92.0,12.0
3777,2976524,xizhimenbei_aq,2018-04-27 16:00:00,55.0,150.0,75.0,0.4,56.0,5.0
3778,2976525,nansanhuan_aq,2018-04-27 16:00:00,32.0,161.0,77.0,0.5,47.0,7.0
3779,2976526,dongsihuan_aq,2018-04-27 16:00:00,33.0,137.0,36.0,0.4,92.0,7.0
3780,2976527,dongsi_aq,2018-04-27 17:00:00,40.0,144.0,37.0,0.4,83.0,10.0
3781,2976528,tiantan_aq,2018-04-27 17:00:00,36.0,112.0,37.0,0.5,63.0,2.0
3782,2976529,guanyuan_aq,2018-04-27 17:00:00,44.0,139.0,44.0,0.5,78.0,12.0
3783,2976530,wanshouxigong_aq,2018-04-27 17:00:00,38.0,161.0,48.0,0.6,57.0,5.0
3784,2976531,aotizhongxin_aq,2018-04-27 17:00:00,42.0,114.0,57.0,0.5,54.0,5.0
3785,2976532,nongzhanguan_aq,2018-04-27 17:00:00,36.0,144.0,40.0,0.6,80.0,7.0
3786,2976533,wanliu_aq,2018-04-27 17:00:00,41.0,158.0,81.0,0.7,26.0,2.0
3787,2976534,beibuxinqu_aq,2018-04-27 17:00:00,35.0,166.0,69.0,0.8,7.0,2.0
3788,2976535,zhiwuyuan_aq,2018-04-27 17:00:00,,,,,,
3789,2976536,fengtaihuayuan_aq,2018-04-27 17:00:00,44.0,161.0,62.0,0.6,48.0,5.0
3790,2976537,yungang_aq,2018-04-27 17:00:00,41.0,51.0,43.0,0.5,50.0,2.0
3791,2976538,gucheng_aq,2018-04-27 17:00:00,56.0,143.0,71.0,0.5,33.0,2.0
3792,2976539,fangshan_aq,2018-04-27 17:00:00,42.0,,47.0,0.6,76.0,5.0
3793,2976540,daxing_aq,2018-04-27 17:00:00,36.0,142.0,56.0,0.2,56.0,4.0
3794,2976541,yizhuang_aq,2018-04-27 17:00:00,32.0,111.0,44.0,0.5,69.0,2.0
3795,2976542,tongzhou_aq,2018-04-27 17:00:00,38.0,171.0,97.0,0.4,21.0,2.0
3796,2976543,shunyi_aq,2018-04-27 17:00:00,,6.0,63.0,0.7,43.0,5.0
3797,2976544,pingchang_aq,2018-04-27 17:00:00,32.0,129.0,20.0,0.3,87.0,3.0
3798,2976545,mentougou_aq,2018-04-27 17:00:00,29.0,109.0,37.0,0.4,64.0,2.0
3799,2976546,pinggu_aq,2018-04-27 17:00:00,27.0,97.0,21.0,0.7,82.0,2.0
3800,2976547,huairou_aq,2018-04-27 17:00:00,40.0,100.0,22.0,0.5,58.0,2.0
3801,2976548,miyun_aq,2018-04-27 17:00:00,37.0,146.0,69.0,0.6,41.0,2.0
3802,2976549,yanqin_aq,2018-04-27 17:00:00,48.0,164.0,38.0,0.4,61.0,2.0
3803,2976550,dingling_aq,2018-04-27 17:00:00,,103.0,17.0,0.3,64.0,2.0
3804,2976551,badaling_aq,2018-04-27 17:00:00,51.0,199.0,102.0,0.4,12.0,4.0
3805,2976552,miyunshuiku_aq,2018-04-27 17:00:00,29.0,100.0,16.0,0.4,80.0,2.0
3806,2976553,donggaocun_aq,2018-04-27 17:00:00,24.0,103.0,20.0,0.3,108.0,5.0
3807,2976554,yongledian_aq,2018-04-27 17:00:00,54.0,193.0,122.0,0.8,2.0,3.0
3808,2976555,yufa_aq,2018-04-27 17:00:00,43.0,119.0,32.0,0.5,70.0,15.0
3809,2976556,liulihe_aq,2018-04-27 17:00:00,45.0,181.0,46.0,0.5,46.0,2.0
3810,2976557,qianmen_aq,2018-04-27 17:00:00,35.0,144.0,51.0,0.4,70.0,7.0
3811,2976558,yongdingmennei_aq,2018-04-27 17:00:00,42.0,129.0,78.0,0.5,75.0,10.0
3812,2976559,xizhimenbei_aq,2018-04-27 17:00:00,53.0,143.0,72.0,0.4,50.0,5.0
3813,2976560,nansanhuan_aq,2018-04-27 17:00:00,35.0,146.0,78.0,0.4,41.0,6.0
3814,2976561,dongsihuan_aq,2018-04-27 17:00:00,33.0,138.0,37.0,0.4,84.0,7.0
3815,2976583,dongsi_aq,2018-04-27 18:00:00,39.0,131.0,36.0,0.4,61.0,10.0
3816,2976584,tiantan_aq,2018-04-27 18:00:00,31.0,95.0,45.0,0.5,35.0,2.0
3817,2976585,guanyuan_aq,2018-04-27 18:00:00,41.0,130.0,45.0,0.5,61.0,7.0
3818,2976586,wanshouxigong_aq,2018-04-27 18:00:00,44.0,152.0,47.0,0.6,46.0,3.0
3819,2976587,aotizhongxin_aq,2018-04-27 18:00:00,42.0,114.0,76.0,0.6,28.0,4.0
3820,2976588,nongzhanguan_aq,2018-04-27 18:00:00,40.0,131.0,53.0,0.6,57.0,5.0
3821,2976589,wanliu_aq,2018-04-27 18:00:00,43.0,153.0,94.0,0.7,10.0,
3822,2976590,beibuxinqu_aq,2018-04-27 18:00:00,31.0,145.0,74.0,0.8,2.0,2.0
3823,2976591,zhiwuyuan_aq,2018-04-27 18:00:00,,,,,,
3824,2976592,fengtaihuayuan_aq,2018-04-27 18:00:00,48.0,149.0,69.0,0.5,34.0,6.0
3825,2976593,yungang_aq,2018-04-27 18:00:00,38.0,46.0,34.0,0.5,59.0,3.0
3826,2976594,gucheng_aq,2018-04-27 18:00:00,53.0,145.0,97.0,0.5,2.0,2.0
3827,2976595,fangshan_aq,2018-04-27 18:00:00,42.0,,68.0,0.5,48.0,3.0
3828,2976596,daxing_aq,2018-04-27 18:00:00,36.0,137.0,56.0,0.1,49.0,6.0
3829,2976597,yizhuang_aq,2018-04-27 18:00:00,31.0,110.0,57.0,0.5,52.0,2.0
3830,2976598,tongzhou_aq,2018-04-27 18:00:00,40.0,147.0,98.0,0.4,15.0,4.0
3831,2976599,shunyi_aq,2018-04-27 18:00:00,29.0,147.0,85.0,0.7,22.0,4.0
3832,2976600,pingchang_aq,2018-04-27 18:00:00,27.0,121.0,28.0,0.3,73.0,2.0
3833,2976601,mentougou_aq,2018-04-27 18:00:00,24.0,98.0,40.0,0.4,60.0,2.0
3834,2976602,pinggu_aq,2018-04-27 18:00:00,28.0,88.0,20.0,0.6,82.0,2.0
3835,2976603,huairou_aq,2018-04-27 18:00:00,30.0,96.0,16.0,0.4,57.0,2.0
3836,2976604,miyun_aq,2018-04-27 18:00:00,39.0,131.0,68.0,0.5,24.0,2.0
3837,2976605,yanqin_aq,2018-04-27 18:00:00,35.0,143.0,28.0,0.4,67.0,2.0
3838,2976606,dingling_aq,2018-04-27 18:00:00,,99.0,19.0,0.3,62.0,3.0
3839,2976607,badaling_aq,2018-04-27 18:00:00,43.0,187.0,98.0,0.4,12.0,4.0
3840,2976608,miyunshuiku_aq,2018-04-27 18:00:00,30.0,98.0,15.0,0.4,75.0,2.0
3841,2976609,donggaocun_aq,2018-04-27 18:00:00,30.0,99.0,23.0,0.3,92.0,5.0
3842,2976610,yongledian_aq,2018-04-27 18:00:00,62.0,186.0,110.0,0.9,8.0,5.0
3843,2976611,yufa_aq,2018-04-27 18:00:00,45.0,115.0,28.0,0.5,76.0,23.0
3844,2976612,liulihe_aq,2018-04-27 18:00:00,36.0,129.0,26.0,0.4,65.0,2.0
3845,2976613,qianmen_aq,2018-04-27 18:00:00,33.0,136.0,56.0,0.4,59.0,8.0
3846,2976614,yongdingmennei_aq,2018-04-27 18:00:00,38.0,128.0,117.0,0.6,26.0,9.0
3847,2976615,xizhimenbei_aq,2018-04-27 18:00:00,67.0,181.0,110.0,0.6,7.0,6.0
3848,2976616,nansanhuan_aq,2018-04-27 18:00:00,40.0,142.0,75.0,0.4,37.0,8.0
3849,2976617,dongsihuan_aq,2018-04-27 18:00:00,42.0,164.0,126.0,0.7,2.0,17.0
3850,2976639,dongsi_aq,2018-04-27 19:00:00,42.0,130.0,46.0,0.5,41.0,10.0
3851,2976640,tiantan_aq,2018-04-27 19:00:00,34.0,89.0,63.0,0.5,19.0,2.0
3852,2976641,guanyuan_aq,2018-04-27 19:00:00,43.0,120.0,56.0,0.5,40.0,5.0
3853,2976642,wanshouxigong_aq,2018-04-27 19:00:00,47.0,133.0,50.0,0.7,34.0,3.0
3854,2976643,aotizhongxin_aq,2018-04-27 19:00:00,38.0,113.0,71.0,0.5,24.0,3.0
3855,2976644,nongzhanguan_aq,2018-04-27 19:00:00,39.0,124.0,75.0,0.6,29.0,5.0
3856,2976645,wanliu_aq,2018-04-27 19:00:00,46.0,143.0,100.0,0.8,2.0,300.0
3857,2976646,beibuxinqu_aq,2018-04-27 19:00:00,31.0,137.0,67.0,0.7,2.0,2.0
3858,2976647,zhiwuyuan_aq,2018-04-27 19:00:00,,,,,,
3859,2976648,fengtaihuayuan_aq,2018-04-27 19:00:00,50.0,157.0,94.0,0.6,4.0,6.0
3860,2976649,yungang_aq,2018-04-27 19:00:00,43.0,,32.0,0.6,55.0,3.0
3861,2976650,gucheng_aq,2018-04-27 19:00:00,46.0,131.0,87.0,0.5,2.0,2.0
3862,2976651,fangshan_aq,2018-04-27 19:00:00,45.0,,102.0,0.6,11.0,2.0
3863,2976652,daxing_aq,2018-04-27 19:00:00,40.0,138.0,60.0,0.2,35.0,6.0
3864,2976653,yizhuang_aq,2018-04-27 19:00:00,37.0,106.0,60.0,0.5,47.0,2.0
3865,2976654,tongzhou_aq,2018-04-27 19:00:00,43.0,140.0,93.0,0.4,15.0,4.0
3866,2976655,shunyi_aq,2018-04-27 19:00:00,42.0,141.0,86.0,0.7,19.0,4.0
3867,2976656,pingchang_aq,2018-04-27 19:00:00,29.0,114.0,43.0,0.4,51.0,2.0
3868,2976657,mentougou_aq,2018-04-27 19:00:00,26.0,97.0,42.0,0.4,55.0,2.0
3869,2976658,pinggu_aq,2018-04-27 19:00:00,28.0,83.0,21.0,0.4,79.0,2.0
3870,2976659,huairou_aq,2018-04-27 19:00:00,33.0,77.0,14.0,0.4,59.0,2.0
3871,2976660,miyun_aq,2018-04-27 19:00:00,32.0,120.0,61.0,0.4,28.0,2.0
3872,2976661,yanqin_aq,2018-04-27 19:00:00,31.0,122.0,24.0,0.4,66.0,2.0
3873,2976662,dingling_aq,2018-04-27 19:00:00,,95.0,20.0,0.4,,2.0
3874,2976663,badaling_aq,2018-04-27 19:00:00,37.0,160.0,85.0,0.4,17.0,4.0
3875,2976664,miyunshuiku_aq,2018-04-27 19:00:00,27.0,95.0,15.0,0.3,66.0,2.0
3876,2976665,donggaocun_aq,2018-04-27 19:00:00,48.0,92.0,23.0,0.4,94.0,6.0
3877,2976666,yongledian_aq,2018-04-27 19:00:00,58.0,152.0,107.0,0.8,5.0,4.0
3878,2976667,yufa_aq,2018-04-27 19:00:00,47.0,106.0,29.0,0.5,78.0,24.0
3879,2976668,liulihe_aq,2018-04-27 19:00:00,35.0,120.0,26.0,0.4,58.0,2.0
3880,2976669,qianmen_aq,2018-04-27 19:00:00,43.0,125.0,70.0,0.5,39.0,8.0
3881,2976670,yongdingmennei_aq,2018-04-27 19:00:00,41.0,125.0,122.0,0.6,23.0,10.0
3882,2976671,xizhimenbei_aq,2018-04-27 19:00:00,73.0,222.0,129.0,0.9,2.0,10.0
3883,2976672,nansanhuan_aq,2018-04-27 19:00:00,44.0,133.0,80.0,0.4,26.0,9.0
3884,2976673,dongsihuan_aq,2018-04-27 19:00:00,44.0,221.0,123.0,0.6,2.0,17.0
3885,2976695,dongsi_aq,2018-04-27 20:00:00,45.0,119.0,56.0,0.4,34.0,10.0
3886,2976696,tiantan_aq,2018-04-27 20:00:00,37.0,89.0,70.0,0.5,5.0,2.0
3887,2976697,guanyuan_aq,2018-04-27 20:00:00,45.0,119.0,69.0,0.6,13.0,5.0
3888,2976698,wanshouxigong_aq,2018-04-27 20:00:00,42.0,109.0,59.0,0.7,16.0,2.0
3889,2976699,aotizhongxin_aq,2018-04-27 20:00:00,43.0,102.0,85.0,0.6,4.0,3.0
3890,2976700,nongzhanguan_aq,2018-04-27 20:00:00,41.0,124.0,84.0,0.6,10.0,4.0
3891,2976701,wanliu_aq,2018-04-27 20:00:00,41.0,139.0,102.0,0.6,2.0,271.0
3892,2976702,beibuxinqu_aq,2018-04-27 20:00:00,41.0,168.0,65.0,0.7,2.0,2.0
3893,2976703,zhiwuyuan_aq,2018-04-27 20:00:00,,,,,,
3894,2976704,fengtaihuayuan_aq,2018-04-27 20:00:00,46.0,161.0,97.0,0.6,2.0,7.0
3895,2976705,yungang_aq,2018-04-27 20:00:00,44.0,,47.0,0.5,36.0,2.0
3896,2976706,gucheng_aq,2018-04-27 20:00:00,51.0,155.0,92.0,0.4,2.0,2.0
3897,2976707,fangshan_aq,2018-04-27 20:00:00,43.0,,100.0,0.6,,2.0
3898,2976708,daxing_aq,2018-04-27 20:00:00,44.0,128.0,57.0,0.3,27.0,6.0
3899,2976709,yizhuang_aq,2018-04-27 20:00:00,39.0,96.0,60.0,0.5,35.0,2.0
3900,2976710,tongzhou_aq,2018-04-27 20:00:00,44.0,140.0,101.0,0.5,2.0,4.0
3901,2976711,shunyi_aq,2018-04-27 20:00:00,43.0,149.0,82.0,0.7,14.0,4.0
3902,2976712,pingchang_aq,2018-04-27 20:00:00,33.0,115.0,35.0,0.4,59.0,2.0
3903,2976713,mentougou_aq,2018-04-27 20:00:00,26.0,95.0,39.0,0.5,55.0,2.0
3904,2976714,pinggu_aq,2018-04-27 20:00:00,28.0,74.0,21.0,0.4,,2.0
3905,2976715,huairou_aq,2018-04-27 20:00:00,30.0,72.0,12.0,0.4,,2.0
